"fips","YearData","govid_14","Name","STATEAB","demshare_fg","demshare_oc","demshare_gh","mayor_party","runnerup_party","mayor_votes","runnerup_votes","mayor_name","runnerup_name","winner_pid","runner1_pid","winnervotes","runner1_votes","winner","runner1","population_est","elec_source","winner_cf_party","runnerup_cf_party","winner_pid_check","runnerup_pid_check","winner_pid_gh","runnerup_pid_gh","elecdate","month","gh_oc","gh_fg","oc_fg","mayor_party_final","pass_mayor","mayor_votes_final","runnerup_party_final","pass_runnerup","runnerup_votes_final","demshare","fail","elec_index","STATE","ID","FIPS_PLACE_ID","JURIS","fog","initiative","partisan","referendum","termlength","termlimits","STATEFIP","mayor_name_final","runnerup_name_final"
622804,1998,52037005,"ESCONDIDO CITY","CA",-0.084005475,NA,NA,"R","D",11947,8510,"Lori Holt Pfeiler","Keith E. Beier",NA,NA,NA,NA,NA,NA,120578,NA,"R","R","R","R",NA,NA,NA,NA,NA,NA,NA,"R",1,11947,"R",0,8510,NA,1,2014,"CA",204173,22804,"City of Escondido",2,1,0,1,2,0,6,"lori holt pfeiler","keith beier"
622804,2002,52037005,"ESCONDIDO CITY","CA",-0.150651674,NA,NA,"R","D",15276,8202,"Lori Holt Pfeiler","June Rady",NA,NA,NA,NA,NA,NA,135908,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",1,15276,"D",-1,8202,0.349348326,NA,2015,"CA",204173,22804,"City of Escondido",2,0,0,0,4,0,6,"lori holt pfeiler","june rady"
622804,2006,52037005,"ESCONDIDO CITY","CA",NA,NA,NA,"R","",16080,11030,"Lori Holt Pfeiler","Tom Dagosta",NA,NA,NA,NA,NA,NA,133510,NA,"R","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",1,16080,"R",-1,11030,NA,NA,2016,"CA",204173,22804,"City of Escondido",2,0,0,0,4,0,6,"lori holt pfeiler","tom dagosta"
623042,1979,52012003,"EUREKA CITY","CA",NA,NA,NA,"R","",3031,NA,"Fred J. Moore, Jr.","",NA,NA,NA,NA,NA,NA,24507,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,3031,"0",NA,NA,NA,NA,2036,"CA",205781,23042,"City of Eureka",2,1,0,1,4,0,6,"fred moore",""
623042,1982,52012003,"EUREKA CITY","CA",NA,NA,NA,"R","",6728,NA,"Fred J. Moore, Jr.","",NA,NA,NA,NA,NA,NA,24164,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,"R",-1,6728,"0",NA,NA,NA,NA,2037,"CA",205781,23042,"City of Eureka",2,1,0,1,4,0,6,"fred moore",""
623042,1986,52012003,"EUREKA CITY","CA",NA,NA,NA,"R","",6082,NA,"Fred J. Moore, Jr.","",NA,NA,NA,NA,NA,NA,24878,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,"R",-1,6082,"0",NA,NA,NA,NA,2038,"CA",205781,23042,"City of Eureka",2,1,0,1,4,0,6,"fred moore",""
623042,1990,52012003,"EUREKA CITY","CA",NA,NA,NA,"R","",4310,NA,"Nancy Flemming","",NA,NA,NA,NA,NA,NA,27025,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,"R",-1,4310,"0",NA,NA,NA,NA,2039,"CA",205781,23042,"City of Eureka",2,1,0,1,4,0,6,"nancy flemming",""
623042,1994,NA,NA,NA,NA,NA,NA,"R","",4040,NA,"Nancy Flemming","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,"R",-1,4040,"0",NA,NA,NA,NA,8196,"CA",205781,23042,"City of Eureka",2,1,0,1,4,0,6,"nancy flemming",""
623042,1998,NA,NA,NA,NA,NA,NA,"R","",5900,2004,"Nancy Fleming","T. Great Razooly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,5900,"0",NA,2004,NA,NA,8378,"CA",205781,23042,"City of Eureka",2,1,0,1,4,0,6,"nancy fleming","t great razooly"
623042,2002,52012003,"EUREKA CITY","CA",NA,NA,NA,"D","",3099,3057,"Peter La Vallee","Cherie Arkley",NA,NA,NA,NA,NA,NA,25897,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,3099,"0",NA,3057,NA,NA,2040,"CA",205781,23042,"City of Eureka",2,1,0,1,4,1,6,"peter la vallee","cherie arkley"
623042,2006,NA,NA,NA,-0.003889886,NA,NA,"R","D",4210,4145,"Virginia Bass","Peter La Vallee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",-1,4210,"D",-1,4145,0.496110114,NA,9534,"CA",205781,23042,"City of Eureka",2,1,0,0,4,1,6,"virginia bass","peter la vallee"
623182,1997,52048003,"FAIRFIELD CITY","CA",NA,NA,NA,"","",6245,5585,"George E. Pettygrove","Karin Macmillan",NA,NA,NA,NA,NA,NA,87732,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",-1,6245,"0",NA,5585,NA,NA,2090,"CA",205204,23182,"City of Fairfield",2,1,0,1,4,0,6,"george pettygrove","karin macmillan"
623182,2001,52048003,"FAIRFIELD CITY","CA",NA,NA,NA,"","",6133,4601,"Karin Macmillan","George Pettygrove",NA,NA,NA,NA,NA,NA,99056.5,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,6133,"R",-1,4601,NA,NA,2091,"CA",205204,23182,"City of Fairfield",2,1,0,1,4,0,6,"karin macmillan","george pettygrove"
623182,2005,52048003,"FAIRFIELD CITY","CA",NA,NA,NA,"","",15410,NA,"Harry T. Price","",NA,NA,NA,NA,NA,NA,104476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,15410,"0",NA,NA,NA,NA,2092,"CA",205204,23182,"City of Fairfield",2,1,0,1,4,0,6,"harry price",""
623910,1998,NA,NA,NA,NA,NA,NA,"","",201,133,"Carlos E. Benemann","Niels Lorenzen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,201,"0",NA,133,NA,NA,8391,"CA",414541,23910,"City of Ferndale",2,1,0,0,2,0,6,"carlos benemann","niels lorenzen"
623910,2002,NA,NA,NA,NA,NA,NA,"","",322,316,"Frank Taubitz","Jeffrey Farley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,322,"0",NA,316,NA,NA,9048,"CA",414541,23910,"City of Ferndale",2,1,0,0,2,0,6,"frank taubitz","jeffrey farley"
623910,2004,NA,NA,NA,NA,NA,NA,"","",398,390,"Elizabeth Anderson","Jeff Farley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,398,"0",NA,390,NA,NA,9412,"CA",414541,23910,"City of Ferndale",2,1,0,0,2,0,6,"elizabeth anderson","jeff farley"
624680,1970,52036004,"FONTANA CITY","CA",NA,NA,NA,"","",1973,NA,"Ted J. Porter","Nathan A. Simon",NA,NA,NA,NA,NA,NA,20673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,1973,"0",NA,NA,NA,NA,2217,"CA",204379,24680,"City of Fontana",2,1,0,1,4,0,6,"ted porter","nathan simon"
624680,1974,52036004,"FONTANA CITY","CA",NA,NA,NA,"D","",1136,NA,"Frank Horzen","John G. Gilday Jr.",NA,NA,NA,NA,NA,NA,22427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,1136,"0",NA,NA,NA,NA,2218,"CA",204379,24680,"City of Fontana",2,1,0,1,4,0,6,"frank horzen","john gilday"
624680,1978,52036004,"FONTANA CITY","CA",NA,NA,NA,"D","",1742,NA,"Frank Horzen","Charles A. Koehler",NA,NA,NA,NA,NA,NA,24855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,1742,"0",NA,NA,NA,NA,2219,"CA",204379,24680,"City of Fontana",2,1,0,1,4,0,6,"frank horzen","charles koehler"
624680,1982,52036004,"FONTANA CITY","CA",NA,NA,NA,"","D",1674,NA,"Nathan A. Simon","Frank Horzen",NA,NA,NA,NA,NA,NA,36991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,1674,"D",-1,NA,NA,NA,2220,"CA",204379,24680,"City of Fontana",2,1,0,1,4,0,6,"nathan simon","frank horzen"
624680,1986,52036004,"FONTANA CITY","CA",NA,NA,NA,"","",4776,NA,"Nathan A. Simon","Donald F. Day",NA,NA,NA,NA,NA,NA,55407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,4776,"0",NA,NA,NA,NA,2221,"CA",204379,24680,"City of Fontana",2,1,0,1,4,0,6,"nathan simon","donald day"
624680,1990,52036004,"FONTANA CITY","CA",NA,NA,NA,"","",5691,NA,"Willian Kragness","Nathan A. Simon",NA,NA,NA,NA,NA,NA,87535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,5691,"0",NA,NA,NA,NA,2222,"CA",204379,24680,"City of Fontana",2,1,0,1,4,0,6,"willian kragness","nathan simon"
624680,1994,52036004,"FONTANA CITY","CA",NA,NA,NA,"R","D",4724,NA,"David R. Eshleman","Mark N. Nuaimi",NA,NA,NA,NA,NA,NA,98633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",-1,4724,"D",-1,NA,NA,NA,2223,"CA",204379,24680,"City of Fontana",2,1,0,1,4,0,6,"david eshleman","mark nuaimi"
624680,1998,52036004,"FONTANA CITY","CA",-0.172668201,NA,NA,"R","D",9938,4836,"David R. Eshleman","C. Navoa",NA,NA,NA,NA,NA,NA,109777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",-1,9938,"D",-1,4836,0.327331799,NA,2224,"CA",204379,24680,"City of Fontana",2,1,0,1,4,0,6,"david eshleman","c navoa"
624680,2002,52036004,"FONTANA CITY","CA",0.032148377,NA,NA,"D","R",6886,6054,"Mark N. Nuaimi","David R. Eshleman",NA,NA,NA,NA,NA,NA,143607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,6886,"R",-1,6054,0.532148377,NA,2225,"CA",204379,24680,"City of Fontana",2,1,0,1,4,0,6,"mark nuaimi","david eshleman"
624680,2006,52036004,"FONTANA CITY","CA",NA,NA,NA,"","",14336,4364,"Mark Nuaimi","Lisa Jordan Brown",NA,NA,NA,NA,NA,NA,170099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,14336,"0",NA,4364,NA,NA,2226,"CA",204379,24680,"City of Fontana",1,1,0,1,4,0,6,"mark nuaimi","lisa jordan brown"
626000,1996,52001005,"FREMONT CITY","CA",NA,NA,NA,"","",29502,26064,"Gus Morrison","Wasserman","NP","NP",29502,26064,"Gus Morrison(I)","Robert 'Bob' Wasserman",187800,"<a href=""http://www.sos.ca.gov/elections/co_city_sch_elections/city_report_1996.pdf"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,1996-11-05,NA,NA,NA,NA,"0",NA,29502,"0",NA,26064,NA,NA,2345,"CA",205212,26000,"City of Fremont",2,1,0,1,2,0,6,"gus morrison","wasserman"
626000,2000,52001005,"FREMONT CITY","CA",NA,NA,NA,"","",32162,20531,"Gus Morrison","Matt Edwards","NP","NP",32162,20531,"Gus Morrison(I)","Matt Edwards",203413,"<a href=""http://www.sos.ca.gov/elections/co_city_sch_elections/city_report_2000.pdf"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,2000-11-07,NA,NA,NA,NA,"0",NA,32162,"0",NA,20531,NA,NA,2346,"CA",205212,26000,"City of Fremont",2,1,0,1,2,0,6,"gus morrison","matt edwards"
626000,2004,52001005,"FREMONT CITY","CA",NA,NA,NA,"","",32034,28773,"Robert Wasserman","Bill Pease","NP","NP",32034,28773,"Robert 'Bob' Wasserman","Bill Pease",202597.3333,"<a href=""http://www.acgov.org/rov/v041/november2.pdf"" target=""_blank"" >[Link]</a>","D","R",NA,NA,NA,NA,2004-11-02,NA,NA,NA,NA,"D",-1,32034,"R",-1,28773,0.526814347,NA,2347,"CA",205212,26000,"City of Fremont",2,1,0,1,2,0,6,"robert wasserman","bill pease"
626000,2008,52001005,"FREMONT CITY","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP","NP",28461,22474,"Robert 'Bob' Wasserman(I)","Steve Cho",205585.6667,"<a href=""http://www.acgov.org/rov/v084/results.pdf"" target=""_blank"" >[Link]</a>","D","R",NA,NA,NA,NA,2008-11-04,NA,NA,NA,NA,"D",-1,28461,"R",-1,22474,0.558770983,NA,2348,"CA",205212,26000,"City of Fremont",2,1,0,1,2,0,6,"robert 'bob' wasserman","steve cho"
626000,2012,52001005,"FREMONT CITY","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP","NP",22121,20709,"Bill Harrison","Steve Cho",214089,"<a href=""http://www.acgov.org/rov/current_election/index.htm"" target=""_blank"" >[Link]</a>","D","R",NA,NA,NA,NA,2012-11-06,NA,NA,NA,NA,"D",-1,22121,"R",-1,20709,0.516483773,NA,2349,"CA",205212,26000,"City of Fremont",2,1,0,1,2,0,6,"bill harrison","steve cho"
627000,1989,52010005,"FRESNO CITY","CA",NA,NA,NA,"D","",24489,19916,"Karen Humphrey","Tony Capozzi",NA,NA,NA,NA,NA,NA,330646,NA,"D","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",1,24489,"D",-1,19916,NA,NA,2350,"CA",204947,27000,"City of Fresno",2,1,0,1,4,0,6,"karen humphrey","tony capozzi"
627000,1996,52010005,"FRESNO CITY","CA",NA,NA,NA,"R","R",36281,24531,"Jim Patterson","Michael Erin Woody",NA,NA,NA,NA,NA,NA,396011,NA,"R","D","R","D",NA,NA,NA,NA,NA,NA,NA,"R",1,36281,"D",0,24531,0.403390778,1,2351,"CA",204947,27000,"City of Fresno",2,1,0,1,4,0,6,"jim patterson","michael erin woody"
627000,2000,52010005,"FRESNO CITY","CA",NA,-0.11355151,-0.11355151,"R","",66555,41920,"Alan Autry","Dan Whitehurst","R","D",66555,41920,"(Carlos) Alan Autry","Daniel K. Whitehurst",427652,"<a href=""http://www.co.fresno.ca.us/2850/Results/Results-2000-11-7.htm"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,"R","D",2000-11-07,NA,-4.36e-10,NA,NA,"R",1,66555,"D",1,41920,0.38644849,NA,2352,"CA",204947,27000,"City of Fresno",2,1,0,1,4,0,6,"alan autry","dan whitehurst"
627000,2004,52010005,"FRESNO CITY","CA",NA,NA,NA,"R","I",48744,13904,"Alan Autry","Sue Saigal","R","NP",48744,13904,"(Carlos) Alan Autry(I)","Sue Saigal",455819.6667,"<a href=""http://www.smartvoter.org/2004/03/02/ca/fr/race/5060/"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,2004-03-02,NA,NA,NA,NA,"R",1,48744,"0",NA,13904,NA,NA,2353,"CA",204947,27000,"City of Fresno",1,1,0,1,4,1,6,"alan autry","sue saigal"
627000,2008,52010005,"FRESNO CITY","CA",NA,-0.044839357,NA,NA,NA,NA,NA,NA,NA,"R","D",72784,60804,"Ashley Swearengin","Henry T. Perea",478560.3333,"<a href=""http://www.co.fresno.ca.us/DepartmentPage.aspx?id=31479"" target=""_blank"" >[Link]</a>",NA,"D",NA,NA,NA,NA,2008-11-04,NA,NA,NA,NA,"R",-1,72784,"D",1,60804,0.455160643,NA,2354,"CA",204947,27000,"City of Fresno",1,1,0,1,4,1,6,"ashley swearengin","henry perea"
627000,2012,52010005,"FRESNO CITY","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R","NP",28307,3272,"Ashley Swearengin(I)","Barbara Ann Hunt",494665,"<a href=""http://www.co.fresno.ca.us/DepartmentPage.aspx?id=20507"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,2012-06-05,NA,NA,NA,NA,"R",-1,28307,"0",NA,3272,NA,NA,2355,"CA",204947,27000,"City of Fresno",1,1,0,1,4,1,6,"ashley swearengin","barbara ann hunt"
628168,1972,52019016,"GARDENA CITY","CA",NA,NA,NA,"","D",4492,3933,"Kiyoto K. Nakaoka","Edmond J. Russ",NA,NA,NA,NA,NA,NA,43086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,4492,"D",-1,3933,NA,NA,2406,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"kiyoto nakaoka","edmond russ"
628168,1974,52019016,"GARDENA CITY","CA",NA,NA,NA,"D","",4405,3262,"Edmond J. Russ","Kiyoto K. Nakaoka",NA,NA,NA,NA,NA,NA,45151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,4405,"0",NA,3262,NA,NA,2407,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"edmond russ","kiyoto nakaoka"
628168,1976,52019016,"GARDENA CITY","CA",NA,NA,NA,"D","",3876,1993,"Edmond J. Russ","Al Defilippe",NA,NA,NA,NA,NA,NA,45202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,3876,"0",NA,1993,NA,NA,2408,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"edmond russ","al defilippe"
628168,1978,52019016,"GARDENA CITY","CA",NA,NA,NA,"D","",3501,1492,"Edmond J. Russ","Al Defilippe",NA,NA,NA,NA,NA,NA,44733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,3501,"0",NA,1492,NA,NA,2409,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"edmond russ","al defilippe"
628168,1980,52019016,"GARDENA CITY","CA",NA,NA,NA,"D","",3664,NA,"Edmond J. Russ","",NA,NA,NA,NA,NA,NA,45165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,3664,"0",NA,NA,NA,NA,2410,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"edmond russ",""
628168,1982,52019016,"GARDENA CITY","CA",NA,NA,NA,"D","",3104,2313,"Donald Dear","Charles Nader",NA,NA,NA,NA,NA,NA,45768.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,3104,"0",NA,2313,NA,NA,2411,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"donald dear","charles nader"
628168,1984,52019016,"GARDENA CITY","CA",NA,NA,NA,"D","",4279,NA,"Donald Dear","",NA,NA,NA,NA,NA,NA,46977.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,4279,"0",NA,NA,NA,NA,2412,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"donald dear",""
628168,1986,52019016,"GARDENA CITY","CA",NA,NA,NA,"D","",4593,NA,"Donald Dear","",NA,NA,NA,NA,NA,NA,49267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,4593,"0",NA,NA,NA,NA,2413,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"donald dear",""
628168,1988,52019016,"GARDENA CITY","CA",NA,NA,NA,"D","",4326,NA,"Donald Dear","",NA,NA,NA,NA,NA,NA,49557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,4326,"0",NA,NA,NA,NA,2414,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"donald dear",""
628168,1990,NA,NA,NA,NA,NA,NA,"D","",3564,NA,"Donald Dear","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,3564,"0",NA,NA,NA,NA,8090,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"donald dear",""
628168,1992,52019016,"GARDENA CITY","CA",NA,NA,NA,"D","D",5341,627,"Donald Dear","Edmond J. Russ",NA,NA,NA,NA,NA,NA,50932.66667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,5341,"D",-1,627,NA,NA,2415,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"donald dear","edmond russ"
628168,1994,NA,NA,NA,NA,NA,NA,"D","",4336,1848,"Donald Dear","Philip A. Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,4336,"0",NA,1848,NA,NA,8208,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"donald dear","philip johnson"
628168,1997,52019016,"GARDENA CITY","CA",NA,NA,NA,"D","",3911,2653,"Donald Dear","Gwen Duffy",NA,NA,NA,NA,NA,NA,54264.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,3911,"0",NA,2653,NA,NA,2416,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"donald dear","gwen duffy"
628168,1999,NA,NA,NA,NA,NA,NA,"D","",4767,NA,"Donald Dear","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,4767,"0",NA,NA,NA,NA,8645,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"donald dear",""
628168,2001,NA,NA,NA,NA,NA,NA,"D","",3439,1999,"Terrence Terauchi","Jones Crogin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,3439,"0",NA,1999,NA,NA,8986,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"terrence terauchi","jones crogin"
628168,2005,NA,NA,NA,-0.123439145,NA,NA,"R","D",4144,2503,"Paul K. Tanaka","Terauchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",-1,4144,"D",-1,2503,0.376560855,NA,9477,"CA",203603,28168,"City of Gardena",2,1,0,1,2,0,6,"paul tanaka","terauchi"
629000,1972,52030008,"GARDEN GROVE CITY","CA",NA,NA,NA,"","",8286,5513,"Bernard C. Adams","John R. Dean",NA,NA,NA,NA,NA,NA,119989.5,NA,NA,NA,NA,NA,NA,NA,1972-04-11,4,NA,NA,NA,"0",NA,8286,"0",NA,5513,NA,NA,2384,"CA",164238,29000,"City of Garden Grove",2,1,0,1,2,0,6,"bernard adams","john dean"
629000,1974,52030008,"GARDEN GROVE CITY","CA",NA,NA,NA,"","",6492,3588,"Bernard C. Adams","Walter Donovan",NA,NA,NA,NA,NA,NA,118622,NA,NA,NA,NA,NA,NA,NA,1974-03-05,3,NA,NA,NA,"0",NA,6492,"0",NA,3588,NA,NA,2385,"CA",164238,29000,"City of Garden Grove",2,1,0,1,2,0,6,"bernard adams","walter donovan"
629000,1976,52030008,"GARDEN GROVE CITY","CA",NA,NA,NA,"D","",4599,3300,"J. Tilman Williams","Milton Krieger",NA,NA,NA,NA,NA,NA,118454,NA,NA,NA,NA,NA,NA,NA,1976-03-02,3,NA,NA,NA,"D",-1,4599,"0",NA,3300,NA,NA,2386,"CA",164238,29000,"City of Garden Grove",2,1,0,1,2,0,6,"j tilman williams","milton krieger"
629000,1978,52030008,"GARDEN GROVE CITY","CA",-0.050548816,NA,NA,"R","D",4765,3890,"Elerth S. Erickson","J. Tilman Williams",NA,NA,NA,NA,NA,NA,117737,NA,NA,NA,NA,NA,NA,NA,1978-03-07,3,NA,NA,NA,"R",-1,4765,"D",-1,3890,0.449451184,NA,2387,"CA",164238,29000,"City of Garden Grove",2,1,0,1,2,0,6,"elerth erickson","j tilman williams"
629000,1980,52030008,"GARDEN GROVE CITY","CA",NA,NA,NA,"D","",4399,1282,"Jonathan H. Cannon","Donald Daugherty",NA,NA,NA,NA,NA,NA,123351,NA,"R",NA,"D",NA,NA,NA,1980-04-08,4,NA,NA,NA,"D",0,4399,"0",NA,1282,NA,1,2388,"CA",164238,29000,"City of Garden Grove",2,1,0,1,2,0,6,"jonathan cannon","donald daugherty"
629000,1982,52030008,"GARDEN GROVE CITY","CA",NA,NA,NA,"D","",22076,16520,"Jonathan H. Cannon","Bernard Adams",NA,NA,NA,NA,NA,NA,123307,NA,"R",NA,"D",NA,NA,NA,1982-11-02,11,NA,NA,NA,"D",0,22076,"0",NA,16520,NA,1,2389,"CA",164238,29000,"City of Garden Grove",2,1,0,1,2,0,6,"jonathan cannon","bernard adams"
629000,1984,52030008,"GARDEN GROVE CITY","CA",NA,NA,NA,"D","",24513,15281,"Jonathan H. Cannon","Robert Dinsen",NA,NA,NA,NA,NA,NA,127803,NA,"R",NA,"D","R",NA,NA,1984-11-06,11,NA,NA,NA,"D",0,24513,"R",-1,15281,0.615997387,1,2390,"CA",164238,29000,"City of Garden Grove",2,1,0,1,2,0,6,"jonathan cannon","robert dinsen"
629000,1986,52030008,"GARDEN GROVE CITY","CA",NA,NA,NA,"R","",26909,6819,"Jonathan H. Cannon","Karen Moreland",NA,NA,NA,NA,NA,NA,134852,NA,"R",NA,NA,NA,NA,NA,1986-11-04,11,NA,NA,NA,"R",1,26909,"0",NA,6819,NA,NA,2391,"CA",164238,29000,"City of Garden Grove",2,1,0,1,2,0,6,"jonathan cannon","karen moreland"
629000,1987,52030008,"GARDEN GROVE CITY","CA",NA,NA,NA,"D","",1673,1655,"J. Tilman Williams","Milton Krieger",NA,NA,NA,NA,NA,NA,135081,NA,NA,NA,NA,NA,NA,NA,1987-11-02,11,NA,NA,NA,"D",-1,1673,"D",NA,1655,NA,NA,2392,"CA",164238,29000,"City of Garden Grove",2,1,0,1,2,0,6,"j tilman williams","milton krieger"
629000,1988,52030008,"GARDEN GROVE CITY","CA",NA,NA,NA,"R","",21530,10962,"Walter Donovan","Robert Dinsen",NA,NA,NA,NA,NA,NA,135310,NA,NA,NA,NA,NA,NA,NA,1988-11-08,11,NA,NA,NA,"R",-1,21530,"0",NA,10962,NA,NA,2393,"CA",164238,29000,"City of Garden Grove",2,1,0,1,2,0,6,"walter donovan","robert dinsen"
629000,1990,52030008,"GARDEN GROVE CITY","CA",-0.074592685,NA,NA,"R","D",17563,13003,"Walter Donovan","J. Tilman Williams",NA,NA,NA,NA,NA,NA,143050,NA,NA,NA,NA,NA,NA,NA,1990-11-06,11,NA,NA,NA,"R",-1,17563,"D",-1,13003,0.425407315,NA,2394,"CA",164238,29000,"City of Garden Grove",2,1,0,1,2,0,6,"walter donovan","j tilman williams"
629000,1992,52030008,"GARDEN GROVE CITY","CA",NA,NA,NA,"","D",13431,12190,"Frank Kessler","Mark Leyes",NA,NA,NA,NA,NA,NA,144462,NA,NA,"R","R","R",NA,NA,1992-11-03,11,NA,NA,NA,"R",-1,13431,"R",0,12190,NA,1,2395,"CA",164238,29000,"City of Garden Grove",2,1,0,1,2,0,6,"frank kessler","mark leyes"
629000,1994,52030008,"GARDEN GROVE CITY","CA",0.153357914,NA,NA,"D","R",12404,6581,"Bruce Broadwater","Ho Chung",NA,NA,NA,NA,NA,NA,145874,NA,"D","R",NA,NA,NA,NA,1994-11-08,11,NA,NA,NA,"D",1,12404,"R",1,6581,0.653357914,NA,2396,"CA",164238,29000,"City of Garden Grove",2,1,0,1,2,0,6,"bruce broadwater","ho chung"
